source,productUrl,productName,category,price,currency,imageCount,variantCount,descriptionPresent,materialPresent,dimensionsPresent,weightPresent,brandPresent,skuPresent,technicalSpecsPresent,complianceDataPresent,completenessScore,extractionConfidence,status,origin
cozy-garden,https://thecozygarden.com/products/e415-jsflhs50inch7q7smv0-wind-chimes-for-outside-50-deep-tone-wind-chimes-with-6-tubes-unique-large-memorial-wind-chimes-for-anniversary-amazing-outdoor-decor-for-your-patio-porch-garden-and-backyard-copper-vein,"Wind Chimes for Outside, 50"", Deep Tone Wind Chimes with 6 Tubes, Unique Large Memorial Wind Chimes for Anniversary, Amazing Outdoor Decor for Your Patio, Porch, Garden and Backyard, Copper Vein",Outdoor Decor,93.45,USD,6,1,true,true,false,false,true,true,false,false,69,100,NORMALIZED,REAL_EXTRACTED
cozy-garden,https://thecozygarden.com/products/d681-np12082-425-inch-50000-btu-fire-pit-table-set-with-stainless-steel-burner-color-gray,42.5 Inch 50000 BTU Fire Pit Table Set with Stainless Steel Burner - Color: Gray,Outdoor > Outdoor Heating > Fire Pits > Fire Pit Tables,338.98,USD,3,1,true,false,false,false,true,true,false,true,63,100,NORMALIZED,REAL_EXTRACTED
cozy-garden,https://thecozygarden.com/products/d681-np10631wlgr-36-inch-propane-gas-fire-pit-table-with-lava-rock-and-pvc-cover-gray-color-gray,36 Inch Propane Gas Fire Pit Table with Lava Rock and PVC cover-Gray - Color: Gray,Outdoor > Outdoor Heating > Fire Pits > Fire Pit Tables,906.77,USD,12,1,true,true,false,false,true,true,false,true,63,100,NORMALIZED,REAL_EXTRACTED
cozy-garden,https://thecozygarden.com/products/b593-gt4655-5-tier-vertical-raised-garden-bed-wood-elevated-planter-box-with-legs-orange,5-tier Vertical Raised Garden Bed Wood Elevated Planter Box with Legs-Orange,Garden,88.48,USD,11,2,true,true,false,false,true,true,false,false,63,94,NORMALIZED,REAL_EXTRACTED
cozy-garden,https://thecozygarden.com/products/b593-np10461-42-inch-50000-btu-propane-fire-pit-table-with-ore-powder-surface,42 Inch 50000 BTU Propane Fire Pit Table with Ore Powder Surface,Outdoor Heating,261.48,USD,11,2,true,true,false,false,true,true,false,false,63,94,DUPLICATE,REAL_EXTRACTED
cozy-garden,https://thecozygarden.com/products/t575-s0671288352-13in-round-ceramic-charcoal-grill-black,13in Round Ceramic Charcoal Grill Black,Home,197.21,USD,18,1,true,true,false,false,true,true,false,false,63,100,NORMALIZED,REAL_EXTRACTED
cozy-garden,https://thecozygarden.com/products/e415-tzsklt85fthja79h8001v0-grill-gazebo-8-x-5-ft-double-tiered-top-bbq-gazebo-with-extra-awning-powder-coated-steel-patio-grill-shelter-with-2-side-shelves-bottle-opener-hooks-outdoor-grilling-canopy-for-garden,"Grill Gazebo, 8 x 5 ft Double-Tiered Top, BBQ Gazebo with Extra Awning, Powder-Coated Steel Patio Grill Shelter with 2 Side Shelves, Bottle Opener & Hooks, Outdoor Grilling Canopy for Garden",Shade Structures,172.74,USD,22,1,true,true,false,false,true,true,false,false,69,100,NORMALIZED,REAL_EXTRACTED
cozy-garden,https://thecozygarden.com/products/e415-zyp33mx33msdzd1v0-outdoor-canopy-gazebo-tent-portable-canopy-shelter-with-11x11-large-shade-space-for-party-backyard-patio-lawn-and-garden-4-sandbags-carrying-bag-and-netting-included-brown,"Outdoor Canopy Gazebo Tent, Portable Canopy Shelter with 11'x11' Large Shade Space for Party, Backyard, Patio Lawn and Garden, 4 Sandbags, Carrying Bag and Netting Included, Brown",Shade Structures,175.31,USD,3,1,true,true,false,false,true,true,false,false,69,100,NORMALIZED,REAL_EXTRACTED
cozy-garden,https://thecozygarden.com/products/y829-1272396228805537796-monkey-statue-hanging-ornaments-garden-decoration-resin-monkey-hanger-sculpture-pendant-outdoor-home-outdoor-handmade-crafts-240712,Monkey Statue Hanging Ornaments Garden Decoration Resin Monkey Hanger Sculpture Pendant Outdoor Home Outdoor Handmade Crafts 240712,Home Accents,34.13,USD,3,1,true,false,false,false,true,true,false,false,69,100,NORMALIZED,REAL_EXTRACTED
cozy-garden,https://thecozygarden.com/products/a949-47246-bird-houses-4-pcs-47x63x79-firwood,"Bird Houses 4 pcs 4.7""x6.3""x7.9"" Firwood",For The Birds,63.54,USD,16,1,true,true,false,false,true,true,false,true,68,100,NORMALIZED,REAL_EXTRACTED
cozy-garden,https://thecozygarden.com/products/q280-waphbhc19125836-white-two-story-songbird-birdhouse-with-copper-colored-roof-made-in-usa,White Two Story Songbird BirdHouse with Copper Colored Roof - Made in USA,For The Birds,317.69,USD,8,1,true,true,false,false,true,true,false,false,69,100,NORMALIZED,REAL_EXTRACTED
cozy-garden,https://thecozygarden.com/products/q280-nsbhl316257593-outdoor-solid-cedar-wood-bat-house-holds-up-to-75-bats,Outdoor Solid Cedar Wood Bat House - Holds up to 75 Bats,For The Birds,73.31,USD,8,1,true,true,false,false,true,true,false,false,69,100,NORMALIZED,REAL_EXTRACTED
cozy-garden,https://thecozygarden.com/products/a949-314819-bird-feeder-solid-wood-138x116x83,"Bird Feeder Solid Wood 13.8""x11.6""x8.3",For The Birds,60.2,USD,14,1,true,true,false,false,true,true,false,true,69,100,NORMALIZED,REAL_EXTRACTED
cozy-garden,https://thecozygarden.com/products/d681-gt3432-wooden-decorative-planter-box-for-garden-yard-and-window-color-brown,Wooden Decorative Planter Box for Garden Yard and Window - Color: Brown,Outdoor > Garden > Raised Garden Beds,88.48,USD,14,1,true,true,false,false,true,true,false,true,63,100,NORMALIZED,REAL_EXTRACTED
cozy-garden,https://thecozygarden.com/products/d681-np11740dk-3-tier-vertical-raised-garden-bed-with-4-wheels-and-6-container-boxes-black-color-black-size-3-tier,3-Tier Vertical Raised Garden Bed with 4 Wheels and 6 Container Boxes-Black - Color: Black - Size: 3-Tier,Outdoor > Garden > Raised Garden Beds,141.48,USD,12,1,true,true,false,false,true,true,false,true,63,100,NORMALIZED,REAL_EXTRACTED
cozy-garden,https://thecozygarden.com/products/q280-mlwrgbn14583917-outdoor-modern-natural-cedar-wood-raised-garden-bed-planter-70-inch-x-31-inch,Outdoor Modern Natural Cedar Wood Raised Garden Bed Planter 70-inch x 31-inch,Planters,264.56,USD,8,1,true,true,false,false,true,true,false,false,69,100,NORMALIZED,REAL_EXTRACTED
cozy-garden,https://thecozygarden.com/products/a949-317582-garden-planter-with-trellis-394x169x559-pp-stone-gray,"Garden Planter with Trellis 39.4""x16.9""x55.9"" PP Stone Gray",Gardening,159.43,USD,16,1,true,true,false,false,true,true,false,true,63,100,NORMALIZED,REAL_EXTRACTED
viridian-bay,https://viridianbay.com/products/veradoro-lantern-left-1,Veradoro Lantern Left,Home & Garden,164.95,USD,6,1,true,true,false,false,true,true,false,true,65,100,NORMALIZED,REAL_EXTRACTED
viridian-bay,https://viridianbay.com/products/morning-glory-garden-bell,Morning Glory Garden Bell,Decorative Bells,91,USD,6,1,true,true,false,false,true,true,false,true,71,100,NORMALIZED,REAL_EXTRACTED
viridian-bay,https://viridianbay.com/products/bird-branch-firescreen,Bird & Branch Firescreen,Fireplace Screens,517,USD,3,1,true,true,false,false,true,true,false,true,65,100,NORMALIZED,REAL_EXTRACTED
viridian-bay,https://viridianbay.com/products/fleur-de-lys-garden-trellis,Fleur de Lys Garden Trellis,Trellises,375,USD,8,1,true,true,false,false,true,true,false,true,71,100,NORMALIZED,REAL_EXTRACTED
viridian-bay,https://viridianbay.com/products/branch-and-lattice-pattern-garden-stool,Branch and Lattice Pattern Garden Stool,Table & Bar Stools,299,USD,3,1,true,true,false,false,true,true,false,true,65,100,NORMALIZED,REAL_EXTRACTED
viridian-bay,https://viridianbay.com/products/first-dance-garden-sculpture,First Dance Garden Sculpture,Lawn Ornaments & Garden Sculptures,154,USD,5,1,true,true,false,false,true,true,false,true,65,100,NORMALIZED,REAL_EXTRACTED
viridian-bay,https://viridianbay.com/products/peacock-garden-trellis-small-verdi,Peacock Garden Trellis Small (Verdi),Trellises,99,USD,4,1,true,true,false,false,true,true,false,true,71,100,NORMALIZED,REAL_EXTRACTED
viridian-bay,https://viridianbay.com/products/vuelo-de-las-aves-lanterns,Vuelo de Las Aves Lanterns,Candle Holders,215,USD,9,1,true,true,false,false,true,true,false,true,65,100,NORMALIZED,REAL_EXTRACTED
viridian-bay,https://viridianbay.com/products/vela-de-mision-hurricane-candleholder,Vela de Mision Hurricane Lantern,Candle Holders,66.95,USD,7,1,true,true,false,false,true,true,false,true,71,100,NORMALIZED,REAL_EXTRACTED
viridian-bay,https://viridianbay.com/products/zebresse-ceramic-garden-stool,Zebresse Ceramic Garden Stool,Garden Stool,374,USD,3,1,true,true,false,false,true,true,false,true,76,100,NORMALIZED,REAL_EXTRACTED
viridian-bay,https://viridianbay.com/products/rayas-garden-stool-garden-green,Rayas Garden Stool Garden Green,Accent Tables,449,USD,3,1,true,true,false,false,true,true,false,true,71,100,NORMALIZED,REAL_EXTRACTED
viridian-bay,https://viridianbay.com/products/seafoam-cascade-garden-stool,Teal Cascade Garden Stool,Outdoor Chairs,599,USD,3,1,true,true,false,false,true,true,false,true,76,100,NORMALIZED,REAL_EXTRACTED
viridian-bay,https://viridianbay.com/products/eternal-viridian-garden-stool,Eternal Viridian Garden Stool,Outdoor Furniture,588,USD,3,1,true,true,false,false,true,true,false,true,71,100,NORMALIZED,REAL_EXTRACTED
viridian-bay,https://viridianbay.com/products/azure-ceramic-garden-stool,Azure Seas Ceramic Garden Stool,Table & Bar Stools,567,USD,5,1,true,true,false,false,true,true,false,true,71,100,NORMALIZED,REAL_EXTRACTED
viridian-bay,https://viridianbay.com/products/papillon-oil-lantern,Papillon Oil Lantern,Tiki Torches & Oil Lamps,62.95,USD,4,1,true,true,false,false,true,true,false,true,65,100,NORMALIZED,REAL_EXTRACTED
viridian-bay,https://viridianbay.com/products/on-safari-lantern,On Safari Lantern,Garden Sculptures,99,USD,6,1,true,true,false,false,true,true,false,true,65,100,NORMALIZED,REAL_EXTRACTED
viridian-bay,https://viridianbay.com/products/brindille-tealight-candelabra,Brindille Tealight Candelabra,Candle Holders,80,USD,5,1,true,true,false,false,true,true,false,true,65,100,NORMALIZED,REAL_EXTRACTED
viridian-bay,https://viridianbay.com/products/scorrere-umbrella-surround-candleholder,Scorrere Umbrella Surround Candleholder,Candle Holders,139.95,USD,9,1,true,true,false,false,true,true,false,true,65,100,NORMALIZED,REAL_EXTRACTED
viridian-bay,https://viridianbay.com/products/at-ponds-edge-staked-oil-lamp,At Pond's Edge Staked Oil Lamp,Tiki Torches & Oil Lamps,80,USD,7,1,true,true,false,false,true,true,false,true,65,100,NORMALIZED,REAL_EXTRACTED
viridian-bay,https://viridianbay.com/products/tealight-candles-pack-of-4-in-clear-cup,Root Candles Tealight Candles Pack of 8 in Clear Cup,Home & Garden,14,USD,4,1,true,true,false,false,true,true,false,true,65,100,NORMALIZED,REAL_EXTRACTED
viridian-bay,https://viridianbay.com/products/hummingbird-and-flowers-vanity-mirror,Hummingbird and Flowers Vanity Mirror,Mirrors,149,USD,5,1,true,true,false,false,true,true,false,true,71,100,NORMALIZED,REAL_EXTRACTED
viridian-bay,https://viridianbay.com/products/led-dripping-candle-3-x-5-in-white,"LED Dripping Candle 3"" x 5"" in White",Flameless Candles,38,USD,4,1,true,true,false,false,true,true,false,true,65,100,DUPLICATE,REAL_EXTRACTED
viridian-bay,https://viridianbay.com/products/morning-flight-hummingbird-windchime,Morning Flight Hummingbird Windchime,Cardboard Cutouts,49,USD,5,1,true,true,false,false,true,true,false,true,65,100,NORMALIZED,REAL_EXTRACTED
viridian-bay,https://viridianbay.com/products/celestial-garden-trellis,Celestial Garden Trellis-PREORDER,Pergolas,235,USD,6,1,true,true,false,false,true,true,false,true,71,100,NORMALIZED,REAL_EXTRACTED
viridian-bay,https://viridianbay.com/products/expressive-cranes-candleholder,Expressive Cranes Candleholder,Candle Holders,85,USD,7,1,true,true,false,false,true,true,false,true,65,100,NORMALIZED,REAL_EXTRACTED
viridian-bay,https://viridianbay.com/products/demure-doe-garden-sculpture,Demure Doe Garden Sculpture,Lawn Ornaments & Garden Sculptures,118.95,USD,6,1,true,true,false,false,true,true,false,true,71,100,NORMALIZED,REAL_EXTRACTED
viridian-bay,https://viridianbay.com/products/mountain-king-garden-sculpture,Mountain King Garden Sculpture,Garden Sculptures,299,USD,6,1,true,true,false,false,true,true,false,true,71,100,NORMALIZED,REAL_EXTRACTED
viridian-bay,https://viridianbay.com/products/lighthouse-windchime,Lighthouse Windchime,Wind Chimes,75,USD,6,1,true,true,false,false,true,true,false,true,65,100,NORMALIZED,REAL_EXTRACTED
viridian-bay,https://viridianbay.com/products/manor-fontaine-garden-trellis,Manor Fontaine Garden Trellis,"Garden Arches, Trellises, Arbors & Pergolas",285,USD,6,1,true,true,false,false,true,true,false,true,65,100,NORMALIZED,REAL_EXTRACTED
viridian-bay,https://viridianbay.com/products/graceful-feathers-hanging-planter-holder,Graceful Feathers Hanging Planter Holder,Planters,179,USD,6,1,true,true,false,false,true,true,false,true,71,100,NORMALIZED,REAL_EXTRACTED
viridian-bay,https://viridianbay.com/products/white-floating-3-candles-set-of-12,"White Floating 3"" Candles, Set of 12",Candle,29,USD,5,1,true,true,false,false,true,true,false,true,71,100,NORMALIZED,REAL_EXTRACTED
viridian-bay,https://viridianbay.com/products/replacement-single-lantern-part-for-vb34978,Replacement Single Lantern Part for VB34978 & VB34674,Candle Holders,10,USD,7,1,true,true,false,false,true,true,false,true,65,100,NORMALIZED,REAL_EXTRACTED
viridian-bay,https://viridianbay.com/products/set-of-3-wicks-for-glass-oil-lanterns,Set of 3 Wicks for Glass Oil Lanterns,Wicks,5,USD,3,1,true,true,false,false,true,true,false,true,71,100,NORMALIZED,REAL_EXTRACTED
viridian-bay,https://viridianbay.com/products/tiptop-toucan-hanging-plant-holder,Tiptop Toucan Hanging Plant Holder,Planters,159,USD,9,1,true,true,false,false,true,true,false,true,71,100,NORMALIZED,REAL_EXTRACTED
viridian-bay,https://viridianbay.com/products/frog-and-flower-trio-candleholder,Frog and Flower Trio Candleholder,Candle Holders,165,USD,6,1,true,true,false,false,true,true,false,true,65,100,NORMALIZED,REAL_EXTRACTED
viridian-bay,https://viridianbay.com/products/blue-butterfly-candleholder-plant-holder,Blue Butterfly Candleholder / Plant Holder,Candle Holders,89,USD,9,1,true,false,false,false,true,true,false,true,71,100,NORMALIZED,REAL_EXTRACTED
viridian-bay,https://viridianbay.com/products/garden-harmony-hose-guard,Garden Harmony Hose Guard,Home & Garden,59,USD,7,1,true,false,false,false,true,true,false,true,65,100,NORMALIZED,REAL_EXTRACTED
viridian-bay,https://viridianbay.com/products/under-the-sea-wall-mirror,Under the Sea Wall Mirror,Mirrors,185,USD,6,1,true,true,false,false,true,true,false,true,71,100,NORMALIZED,REAL_EXTRACTED
govee-eu,https://eu.govee.com/products/govee-rgbww-smart-light-bulbs,Govee RGBWW Smart Light Bulbs,Smart LED Bulbs,35.99,EUR,12,0,true,false,false,false,true,true,false,false,55,100,NORMALIZED,REAL_EXTRACTED
cozy-garden,https://thecozygarden.com/products/a949-3228248-patio-sofa-set-black-pe-rattan-large-modular-garden-sofa-set,11 Piece Garden Sofa Set with Cushions Black Poly Rattan,Outdoor Furniture Sets,723.34,USD,24,1,true,true,false,false,true,true,false,true,68,88,IMPORTED,REAL_EXTRACTED
lewpe,https://lewpe.com/products/alge-hanging-glass-ceiling-light,"Alge. Hanging Glass Ceiling Light, Iron",Pendant Light Fixtures,338,USD,24,20,true,true,true,false,true,true,false,false,80,88,IMPORTED,REAL_EXTRACTED
cozy-garden,https://thecozygarden.com/products/q280-grpefg65921-heavy-duty-grey-plastic-outdoor-storage-garden-bench-patio-deck-box,Heavy Duty Grey Plastic Outdoor Storage Garden Bench Patio Deck Box,Garden Benches,285.81,USD,8,1,true,true,false,false,true,true,false,false,74,88,NORMALIZED,REAL_EXTRACTED
cozy-garden,https://thecozygarden.com/products/k290-44722796921105-size-40-ledcolor-warm-white-dew-droplets-20-led-solar-lights-falling-like-dew,"Size: 40 LED,Color: Warm White - Dew Droplets 20 LED Solar Lights Falling Like Dew",solar lights,49.42,USD,3,1,true,false,false,false,true,true,false,true,63,88,IMPORTED,REAL_EXTRACTED
viridian-bay,https://viridianbay.com/products/caya-coco-garden-stool-1,Cayo Coco Garden Stool,Outdoor Chairs,248,USD,8,1,true,true,false,false,true,true,false,true,76,88,IMPORTED,REAL_EXTRACTED
viridian-bay,https://viridianbay.com/products/las-palmas-garden-stool,Las Palmas Garden Stool,Accent Tables,260,USD,8,1,true,true,false,false,true,true,false,true,76,88,IMPORTED,REAL_EXTRACTED
cozy-garden,https://thecozygarden.com/products/a949-45919-garden-raised-bed-59x118x98-solid-acacia-wood,"Garden Raised Bed 59""x11.8""x9.8"" Solid Acacia Wood",Gardening,117.05,USD,14,1,true,true,false,false,true,true,false,true,68,88,IMPORTED,REAL_EXTRACTED
cozy-garden,https://thecozygarden.com/products/q280-gwrbh3150692871-outdoor-red-wood-and-metal-barn-style-hanging-bird-house,Outdoor Red Wood and Metal Barn Style Hanging Bird House,For The Birds,85.04,USD,8,1,true,true,false,false,true,true,false,false,68,88,IMPORTED,REAL_EXTRACTED
viridian-bay,https://viridianbay.com/products/yuletide-joyride-garden-sculpture,Woodland Joyride Garden Sculpture,Lawn Ornaments & Garden Sculptures,288,USD,6,1,true,true,false,false,true,true,false,true,76,88,IMPORTED,REAL_EXTRACTED
viridian-bay,https://viridianbay.com/products/first-dance-garden-sculpture,First Dance Garden Sculpture,Lawn Ornaments & Garden Sculptures,154,USD,5,1,true,true,false,false,true,true,false,true,70,88,IMPORTED,REAL_EXTRACTED
viridian-bay,https://viridianbay.com/products/celestial-garden-trellis,Celestial Garden Trellis-PREORDER,Pergolas,235,USD,6,1,true,true,false,false,true,true,false,true,71,100,NORMALIZED,REAL_EXTRACTED
viridian-bay,https://viridianbay.com/products/demure-doe-garden-sculpture,Demure Doe Garden Sculpture,Lawn Ornaments & Garden Sculptures,118.95,USD,6,1,true,true,false,false,true,true,false,true,71,100,NORMALIZED,REAL_EXTRACTED
viridian-bay,https://viridianbay.com/products/lighthouse-windchime,Lighthouse Windchime,Wind Chimes,75,USD,6,1,true,true,false,false,true,true,false,true,65,100,NORMALIZED,REAL_EXTRACTED
viridian-bay,https://viridianbay.com/products/replacement-single-lantern-part-for-vb34978,Replacement Single Lantern Part for VB34978 & VB34674,Candle Holders,10,USD,7,1,true,true,false,false,true,true,false,true,65,100,NORMALIZED,REAL_EXTRACTED
wall-panel-centre,https://thewallpanelcentre.co.uk/products/gloss-grape-green-straight-joint-trim-for-hygienic-wall-cladding,Gloss Grape Green Straight Joint Trim for Hygienic Wall Cladding,Homepage > Back,6.6,GBP,1,1,true,false,false,false,true,true,false,false,64,100,NORMALIZED,REAL_EXTRACTED
wall-panel-centre,https://thewallpanelcentre.co.uk/products/gloss-avocado-green-straight-joint-trim-for-hygienic-wall-cladding,Gloss Avocado Green Straight Joint Trim for Hygienic Wall Cladding,Homepage > Back,6.6,GBP,1,1,true,false,false,false,true,true,false,false,64,100,NORMALIZED,REAL_EXTRACTED
wall-panel-centre,https://thewallpanelcentre.co.uk/products/gloss-lime-green-external-corner-joint-for-hygienic-wall-cladding,Gloss Lime Green External Corner Joint for Hygienic Wall Cladding,Homepage > Back,6.6,GBP,1,1,true,false,false,false,true,true,false,false,70,100,NORMALIZED,REAL_EXTRACTED
